ts,symbol,bid_sz,bid_px,ask_px,ask_sz
2016-12-12 12:17:16.763838459,IX,0,0.0,0.0,0
2016-12-12 12:17:16.763838883,IXC,0,0.0,0.0,0
2016-12-12 12:17:16.763895231,JBK,0,0.0,0.0,0
2016-12-12 12:17:16.763895536,JBL,0,0.0,0.0,0
2016-12-12 12:17:16.763938858,JHMC,0,0.0,0.0,0
2016-12-12 12:17:16.763939285,JHME,0,0.0,0.0,0
2016-12-12 12:17:16.763993707,JKJ,0,0.0,0.0,0
2016-12-12 12:17:16.763994161,JKK,0,0.0,0.0,0
2016-12-12 12:17:16.764035342,JPEH,0,0.0,0.0,0
2016-12-12 12:17:16.764035699,JPEM,0,0.0,0.0,0
2016-12-12 12:17:16.764091345,JRJR,0,0.0,0.0,0
2016-12-12 12:17:16.764091802,JRO,0,0.0,0.0,0
2016-12-12 12:17:16.764151713,KAR,0,0.0,0.0,0
2016-12-12 12:17:16.764152091,KATE,0,0.0,0.0,0
2016-12-12 12:17:16.764198912,KEY,0,0.0,0.0,0
2016-12-12 12:17:16.764199483,KEY-G,0,0.0,0.0,0
2016-12-12 12:17:16.764251796,KLDW,0,0.0,0.0,0
2016-12-12 12:17:16.764252377,KLDX,0,0.0,0.0,0
2016-12-12 12:17:16.764294549,KODK+A,0,0.0,0.0,0
2016-12-12 12:17:16.764294878,KOF,0,0.0,0.0,0
2016-12-12 12:17:16.764347105,KSS,0,0.0,0.0,0
2016-12-12 12:17:16.764348279,KST,0,0.0,0.0,0
2016-12-12 12:17:16.764402010,LABU,0,0.0,0.0,0
2016-12-12 12:17:16.764402584,LAD,0,0.0,0.0,0
2016-12-12 12:17:16.764403825,LADR,0,0.0,0.0,0
2016-12-12 12:17:16.764442758,LCI,0,0.0,0.0,0
2016-12-12 12:17:16.764445481,LCM,0,0.0,0.0,0
2016-12-12 12:17:16.764445983,LCNB,0,0.0,0.0,0
2016-12-12 12:17:16.764497933,LFL,0,0.0,0.0,0
2016-12-12 12:17:16.764502027,LFUS,0,0.0,0.0,0
2016-12-12 12:17:16.764502606,LFVN,0,0.0,0.0,0
2016-12-12 12:17:16.764539310,LITE,0,0.0,0.0,0
2016-12-12 12:17:16.764549236,LIVE,0,0.0,0.0,0
2016-12-12 12:17:16.764552687,LIVN,0,0.0,0.0,0
2016-12-12 12:17:16.764591237,LMRKO,0,0.0,0.0,0
2016-12-12 12:17:16.764591578,LMRKP,0,0.0,0.0,0
2016-12-12 12:17:16.764593889,LMT,0,0.0,0.0,0
2016-12-12 12:17:16.764644781,LPL,0,0.0,0.0,0
2016-12-12 12:17:16.764645284,LPLA,0,0.0,0.0,0
2016-12-12 12:17:16.764647676,LPNT,0,0.0,0.0,0
2016-12-12 12:17:16.764769282,LTRPA,0,0.0,0.0,0
2016-12-12 12:17:16.764769762,LTRPB,0,0.0,0.0,0
2016-12-12 12:17:16.764770236,LTRX,0,0.0,0.0,0
2016-12-12 12:17:16.764822548,LYTS,0,0.0,0.0,0
2016-12-12 12:17:16.764823026,LYV,0,0.0,0.0,0
2016-12-12 12:17:16.764824492,LZB,0,0.0,0.0,0
2016-12-12 12:17:16.764871796,MATX,0,0.0,0.0,0
2016-12-12 12:17:16.764872936,MAUI,0,0.0,0.0,0
2016-12-12 12:17:16.764873311,MAV,0,0.0,0.0,0
2016-12-12 12:17:16.764934113,MCFT,0,0.0,0.0,0
2016-12-12 12:17:16.764936328,MCHI,0,0.0,0.0,0
2016-12-12 12:17:16.764936819,MCHP,0,0.0,0.0,0
2016-12-12 12:17:16.764979708,MDP,0,0.0,0.0,0
2016-12-12 12:17:16.764980274,MDR,0,0.0,0.0,0
2016-12-12 12:17:16.764980725,MDRX,0,0.0,0.0,0
2016-12-12 12:17:16.765022345,MERC,0,0.0,0.0,0
2016-12-12 12:17:16.765022676,MESO,0,0.0,0.0,0
2016-12-12 12:17:16.765027135,MET,0,0.0,0.0,0
2016-12-12 12:17:16.765083604,MGLN,0,0.0,0.0,0
2016-12-12 12:17:16.765083973,MGM,0,0.0,0.0,0
2016-12-12 12:17:16.765086258,MGNX,0,0.0,0.0,0
2016-12-12 12:17:16.765127926,MIE,0,0.0,0.0,0
2016-12-12 12:17:16.765130284,MIII,0,0.0,0.0,0
2016-12-12 12:17:16.765130785,MIIIU,0,0.0,0.0,0
2016-12-12 12:17:16.765189811,MLM,0,0.0,0.0,0
2016-12-12 12:17:16.765190278,MLN,0,0.0,0.0,0
2016-12-12 12:17:16.765191609,MLNK,0,0.0,0.0,0
2016-12-12 12:17:16.765235394,MMTM,0,0.0,0.0,0
2016-12-12 12:17:16.765236818,MMU,0,0.0,0.0,0
2016-12-12 12:17:16.765237364,MMV,0,0.0,0.0,0
2016-12-12 12:17:16.765281714,MOH,0,0.0,0.0,0
2016-12-12 12:17:16.765282188,MOM,0,0.0,0.0,0
2016-12-12 12:17:16.765282661,MOMO,0,0.0,0.0,0
2016-12-12 12:17:16.765327255,MRAM,0,0.0,0.0,0
2016-12-12 12:17:16.765351904,MRC,0,0.0,0.0,0
2016-12-12 12:17:16.765353955,MRCC,0,0.0,0.0,0
2016-12-12 12:17:16.765400774,MSDIW,0,0.0,0.0,0
2016-12-12 12:17:16.765401367,MSEX,0,0.0,0.0,0
2016-12-12 12:17:16.765402908,MSF,0,0.0,0.0,0
2016-12-12 12:17:16.765446500,MTH,0,0.0,0.0,0
2016-12-12 12:17:16.765446856,MTK,0,0.0,0.0,0
2016-12-12 12:17:16.765448072,MTL,0,0.0,0.0,0
2016-12-12 12:17:16.765493117,MUX,0,0.0,0.0,0
2016-12-12 12:17:16.765493584,MVC,0,0.0,0.0,0
2016-12-12 12:17:16.765494629,MVCB,0,0.0,0.0,0
2016-12-12 12:17:16.765537363,MYRG,0,0.0,0.0,0
2016-12-12 12:17:16.765539125,MYSZ,0,0.0,0.0,0
2016-12-12 12:17:16.765553492,MYY,0,0.0,0.0,0
2016-12-12 12:17:16.765599158,NBB,0,0.0,0.0,0
2016-12-12 12:17:16.765600404,NBD,0,0.0,0.0,0
2016-12-12 12:17:16.765600825,NBH,0,0.0,0.0,0
2016-12-12 12:17:16.765644964,NDAQ,0,0.0,0.0,0
2016-12-12 12:17:16.765646990,NDLS,0,0.0,0.0,0
2016-12-12 12:17:16.765647501,NDP,0,0.0,0.0,0
2016-12-12 12:17:16.765707248,NEWM,0,0.0,0.0,0
2016-12-12 12:17:16.765708952,NEWR,0,0.0,0.0,0
2016-12-12 12:17:16.765711171,NEWS,0,0.0,0.0,0
2016-12-12 12:17:16.765753917,NHF,0,0.0,0.0,0
2016-12-12 12:17:16.765756809,NHI,0,0.0,0.0,0
2016-12-12 12:17:16.765757342,NHLD,0,0.0,0.0,0
2016-12-12 12:17:16.765799310,NLY-C,0,0.0,0.0,0
2016-12-12 12:17:16.765799800,NLY-D,0,0.0,0.0,0
2016-12-12 12:17:16.765800286,NLY-E,0,0.0,0.0,0
2016-12-12 12:17:16.765851693,NOAH,0,0.0,0.0,0
2016-12-12 12:17:16.765852012,NOBL,0,0.0,0.0,0
2016-12-12 12:17:16.765867537,NOC,0,0.0,0.0,0
2016-12-12 12:17:16.765915984,NRIM,0,0.0,0.0,0
2016-12-12 12:17:16.765916315,NRK,0,0.0,0.0,0
2016-12-12 12:17:16.765916652,NRO,0,0.0,0.0,0
2016-12-12 12:17:16.765958739,NTEST,0,0.0,0.0,0
2016-12-12 12:17:16.765961758,NTEST.A,0,0.0,0.0,0
2016-12-12 12:17:16.765962353,NTEST.B,0,0.0,0.0,0
2016-12-12 12:17:16.766015248,NUVA,0,0.0,0.0,0
2016-12-12 12:17:16.766015813,NUW,0,0.0,0.0,0
2016-12-12 12:17:16.766016235,NVAX,0,0.0,0.0,0
2016-12-12 12:17:16.766079770,NWLI,0,0.0,0.0,0
2016-12-12 12:17:16.766080300,NWN,0,0.0,0.0,0
2016-12-12 12:17:16.766080736,NWPX,0,0.0,0.0,0
2016-12-12 12:17:16.766120769,NYNY,0,0.0,0.0,0
2016-12-12 12:17:16.766124363,NYRT,0,0.0,0.0,0
2016-12-12 12:17:16.766124921,NYT,0,0.0,0.0,0
2016-12-12 12:17:16.766174331,ODC,0,0.0,0.0,0
2016-12-12 12:17:16.766174627,ODFL,0,0.0,0.0,0
2016-12-12 12:17:16.766185255,ODP,0,0.0,0.0,0
2016-12-12 12:17:16.766230700,OII,0,0.0,0.0,0
2016-12-12 12:17:16.766231075,OIIL,0,0.0,0.0,0
2016-12-12 12:17:16.766231412,OIIM,0,0.0,0.0,0
2016-12-12 12:17:16.766274716,ONB,0,0.0,0.0,0
2016-12-12 12:17:16.766275197,ONCE,0,0.0,0.0,0
2016-12-12 12:17:16.766275707,ONCS,0,0.0,0.0,0
2016-12-12 12:17:16.766333462,OR,0,0.0,0.0,0
2016-12-12 12:17:16.766335603,ORA,0,0.0,0.0,0
2016-12-12 12:17:16.766336094,ORAN,0,0.0,0.0,0
2016-12-12 12:17:16.766452204,OTIV,0,0.0,0.0,0
2016-12-12 12:17:16.766452576,OTTR,0,0.0,0.0,0
2016-12-12 12:17:16.766452866,OTTW,0,0.0,0.0,0
2016-12-12 12:17:16.766508139,PACEW,0,0.0,0.0,0
2016-12-12 12:17:16.766510532,PACW,0,0.0,0.0,0
2016-12-12 12:17:16.766511015,PAEU,0,0.0,0.0,0
2016-12-12 12:17:16.766560206,PBE,0,0.0,0.0,0
2016-12-12 12:17:16.766560721,PBF,0,0.0,0.0,0
2016-12-12 12:17:16.766561200,PBFX,0,0.0,0.0,0
2016-12-12 12:17:16.766608532,PCG-H,0,0.0,0.0,0
2016-12-12 12:17:16.766609124,PCG-I,0,0.0,0.0,0
2016-12-12 12:17:16.766609507,PCH,0,0.0,0.0,0
2016-12-12 12:17:16.766670633,PEB,0,0.0,0.0,0
2016-12-12 12:17:16.766671913,PEB-C,0,0.0,0.0,0
2016-12-12 12:17:16.766672297,PEB-D,0,0.0,0.0,0
2016-12-12 12:17:16.766735820,PFBC,0,0.0,0.0,0
2016-12-12 12:17:16.766736359,PFBI,0,0.0,0.0,0
2016-12-12 12:17:16.766739552,PFBX,0,0.0,0.0,0
2016-12-12 12:17:16.766790146,PGEM,0,0.0,0.0,0
2016-12-12 12:17:16.766790545,PGF,0,0.0,0.0,0
2016-12-12 12:17:16.766791053,PGH,0,0.0,0.0,0
2016-12-12 12:17:16.766836086,PI,0,0.0,0.0,0
2016-12-12 12:17:16.766838913,PICB,0,0.0,0.0,0
2016-12-12 12:17:16.766839404,PICK,0,0.0,0.0,0
2016-12-12 12:17:16.766883855,PKX,0,0.0,0.0,0
2016-12-12 12:17:16.766884256,PKY,0,0.0,0.0,0
2016-12-12 12:17:16.766899987,PL-C,0,0.0,0.0,0
2016-12-12 12:17:16.766947725,PMO,0,0.0,0.0,0
2016-12-12 12:17:16.766952060,PMPT,0,0.0,0.0,0
2016-12-12 12:17:16.766952514,PMR,0,0.0,0.0,0
2016-12-12 12:17:16.766995392,POT,0,0.0,0.0,0
2016-12-12 12:17:16.766995733,POWI,0,0.0,0.0,0
2016-12-12 12:17:16.766997354,POWL,0,0.0,0.0,0
2016-12-12 12:17:16.766997835,PPA,0,0.0,0.0,0
2016-12-12 12:17:16.767053669,PRGS,0,0.0,0.0,0
2016-12-12 12:17:16.767055504,PRGX,0,0.0,0.0,0
2016-12-12 12:17:16.767058882,PRH,0,0.0,0.0,0
2016-12-12 12:17:16.767059401,PRI,0,0.0,0.0,0
2016-12-12 12:17:16.767101291,PSA-S,0,0.0,0.0,0
2016-12-12 12:17:16.767101858,PSA-T,0,0.0,0.0,0
2016-12-12 12:17:16.767102312,PSA-U,0,0.0,0.0,0
2016-12-12 12:17:16.767102735,PSA-V,0,0.0,0.0,0
2016-12-12 12:17:16.767147016,PSK,0,0.0,0.0,0
2016-12-12 12:17:16.767147407,PSL,0,0.0,0.0,0
2016-12-12 12:17:16.767147909,PSLV,0,0.0,0.0,0
2016-12-12 12:17:16.767150509,PSMT,0,0.0,0.0,0
2016-12-12 12:17:16.767206259,PTSI,0,0.0,0.0,0
2016-12-12 12:17:16.767208456,PTX,0,0.0,0.0,0
2016-12-12 12:17:16.767208947,PTXP,0,0.0,0.0,0
2016-12-12 12:17:16.767210118,PTY,0,0.0,0.0,0
2016-12-12 12:17:16.767253996,PXH,0,0.0,0.0,0
2016-12-12 12:17:16.767254430,PXI,0,0.0,0.0,0
2016-12-12 12:17:16.767257057,PXJ,0,0.0,0.0,0
2016-12-12 12:17:16.767257537,PXLG,0,0.0,0.0,0
2016-12-12 12:17:16.767299952,QADA,0,0.0,0.0,0
2016-12-12 12:17:16.767300380,QADB,0,0.0,0.0,0
2016-12-12 12:17:16.767300804,QAI,0,0.0,0.0,0
2016-12-12 12:17:16.767303221,QAT,0,0.0,0.0,0
2016-12-12 12:17:16.767359993,QLS,0,0.0,0.0,0
2016-12-12 12:17:16.767361715,QLTA,0,0.0,0.0,0
2016-12-12 12:17:16.767363634,QLYS,0,0.0,0.0,0
2016-12-12 12:17:16.767364107,QMN,0,0.0,0.0,0
2016-12-12 12:17:16.767411182,QUS,0,0.0,0.0,0
2016-12-12 12:17:16.767413567,QVAL,0,0.0,0.0,0
2016-12-12 12:17:16.767414052,QVCA,0,0.0,0.0,0
2016-12-12 12:17:16.767414522,QVCB,0,0.0,0.0,0
2016-12-12 12:17:16.767457189,RBS,0,0.0,0.0,0
2016-12-12 12:17:16.767458843,RBS-F,0,0.0,0.0,0
2016-12-12 12:17:16.767459340,RBS-H,0,0.0,0.0,0
2016-12-12 12:17:16.767459765,RBS-L,0,0.0,0.0,0
2016-12-12 12:17:16.767518922,REET,0,0.0,0.0,0
2016-12-12 12:17:16.767519407,REFR,0,0.0,0.0,0
2016-12-12 12:17:16.767520923,REG,0,0.0,0.0,0
2016-12-12 12:17:16.767521404,REG-F,0,0.0,0.0,0
2016-12-12 12:17:16.767566166,REXX,0,0.0,0.0,0
2016-12-12 12:17:16.767566612,REZ,0,0.0,0.0,0
2016-12-12 12:17:16.767567036,RF,0,0.0,0.0,0
2016-12-12 12:17:16.767567424,RF-A,0,0.0,0.0,0
2016-12-12 12:17:16.767609939,RGT,0,0.0,0.0,0
2016-12-12 12:17:16.767610391,RH,0,0.0,0.0,0
2016-12-12 12:17:16.767611656,RHI,0,0.0,0.0,0
2016-12-12 12:17:16.767626585,RHP,0,0.0,0.0,0
2016-12-12 12:17:16.767670126,RLGY,0,0.0,0.0,0
2016-12-12 12:17:16.767670578,RLH,0,0.0,0.0,0
2016-12-12 12:17:16.767671722,RLI,0,0.0,0.0,0
2016-12-12 12:17:16.767672228,RLJ,0,0.0,0.0,0
2016-12-12 12:17:16.767715856,RODI,0,0.0,0.0,0
2016-12-12 12:17:16.767716155,RODM,0,0.0,0.0,0
2016-12-12 12:17:16.767716491,ROG,0,0.0,0.0,0
2016-12-12 12:17:16.767719110,ROGS,0,0.0,0.0,0
2016-12-12 12:17:16.767760827,RQI,0,0.0,0.0,0
2016-12-12 12:17:16.767776121,RRC,0,0.0,0.0,0
2016-12-12 12:17:16.767777900,RRD,0,0.0,0.0,0
2016-12-12 12:17:16.767782304,RRF,0,0.0,0.0,0
2016-12-12 12:17:16.767822092,RUSHA,0,0.0,0.0,0
2016-12-12 12:17:16.767822500,RUSHB,0,0.0,0.0,0
2016-12-12 12:17:16.767824516,RUSL,0,0.0,0.0,0
2016-12-12 12:17:16.767824988,RUSS,0,0.0,0.0,0
2016-12-12 12:17:16.767866439,RY-S,0,0.0,0.0,0
2016-12-12 12:17:16.767868061,RY-T,0,0.0,0.0,0
2016-12-12 12:17:16.767868634,RYAAY,0,0.0,0.0,0
2016-12-12 12:17:16.767869102,RYAM,0,0.0,0.0,0
2016-12-12 12:17:16.767939602,SALM,0,0.0,0.0,0
2016-12-12 12:17:16.767941614,SALT,0,0.0,0.0,0
2016-12-12 12:17:16.767942131,SAM,0,0.0,0.0,0
2016-12-12 12:17:16.767942558,SAMG,0,0.0,0.0,0
2016-12-12 12:17:16.767986087,SBGL,0,0.0,0.0,0
2016-12-12 12:17:16.767988452,SBH,0,0.0,0.0,0
2016-12-12 12:17:16.767989047,SBI,0,0.0,0.0,0
2016-12-12 12:17:16.767989511,SBIO,0,0.0,0.0,0
2016-12-12 12:17:16.768032440,SCE-B,0,0.0,0.0,0
2016-12-12 12:17:16.768032826,SCE-C,0,0.0,0.0,0
2016-12-12 12:17:16.768033163,SCE-D,0,0.0,0.0,0
2016-12-12 12:17:16.768035388,SCE-E,0,0.0,0.0,0
2016-12-12 12:17:16.768079795,SCID,0,0.0,0.0,0
2016-12-12 12:17:16.768080126,SCIF,0,0.0,0.0,0
2016-12-12 12:17:16.768080564,SCIJ,0,0.0,0.0,0
2016-12-12 12:17:16.768081015,SCIN,0,0.0,0.0,0
2016-12-12 12:17:16.768227223,SDOG,0,0.0,0.0,0
2016-12-12 12:17:16.768228828,SDOW,0,0.0,0.0,0
2016-12-12 12:17:16.768229430,SDP,0,0.0,0.0,0
2016-12-12 12:17:16.768230092,SDPI,0,0.0,0.0,0
2016-12-12 12:17:16.768278172,SFBC,0,0.0,0.0,0
2016-12-12 12:17:16.768279698,SFBS,0,0.0,0.0,0
2016-12-12 12:17:16.768280243,SFE,0,0.0,0.0,0
2016-12-12 12:17:16.768280703,SFHY,0,0.0,0.0,0
2016-12-12 12:17:16.768325817,SGRP,0,0.0,0.0,0
2016-12-12 12:17:16.768328504,SGRY,0,0.0,0.0,0
2016-12-12 12:17:16.768329064,SGU,0,0.0,0.0,0
2016-12-12 12:17:16.768329519,SGY,0,0.0,0.0,0
2016-12-12 12:17:16.768374184,SHW,0,0.0,0.0,0
2016-12-12 12:17:16.768374677,SHY,0,0.0,0.0,0
2016-12-12 12:17:16.768375011,SHYD,0,0.0,0.0,0
2016-12-12 12:17:16.768376552,SHYG,0,0.0,0.0,0
2016-12-12 12:17:16.768436711,SIZE,0,0.0,0.0,0
2016-12-12 12:17:16.768437986,SJB,0,0.0,0.0,0
2016-12-12 12:17:16.768438463,SJI,0,0.0,0.0,0
2016-12-12 12:17:16.768439745,SJM,0,0.0,0.0,0
2016-12-12 12:17:16.768484702,SLP,0,0.0,0.0,0
2016-12-12 12:17:16.768485043,SLQD,0,0.0,0.0,0
2016-12-12 12:17:16.768485375,SLRA,0,0.0,0.0,0
2016-12-12 12:17:16.768487017,SLRC,0,0.0,0.0,0
2016-12-12 12:17:16.768530487,SMLF,0,0.0,0.0,0
2016-12-12 12:17:16.768531012,SMLL,0,0.0,0.0,0
2016-12-12 12:17:16.768531496,SMLP,0,0.0,0.0,0
2016-12-12 12:17:16.768531974,SMLV,0,0.0,0.0,0
2016-12-12 12:17:16.768584034,SNLN,0,0.0,0.0,0
2016-12-12 12:17:16.768584586,SNMX,0,0.0,0.0,0
2016-12-12 12:17:16.768585070,SNN,0,0.0,0.0,0
2016-12-12 12:17:16.768601441,SNOA,0,0.0,0.0,0
2016-12-12 12:17:16.768664842,SOR,0,0.0,0.0,0
2016-12-12 12:17:16.768665347,SORL,0,0.0,0.0,0
2016-12-12 12:17:16.768666892,SOV-C,0,0.0,0.0,0
2016-12-12 12:17:16.768667393,SOVB,0,0.0,0.0,0
2016-12-12 12:17:16.768712904,SPLS,0,0.0,0.0,0
2016-12-12 12:17:16.768713384,SPLV,0,0.0,0.0,0
2016-12-12 12:17:16.768715063,SPLX,0,0.0,0.0,0
2016-12-12 12:17:16.768715629,SPMO,0,0.0,0.0,0
2016-12-12 12:17:16.768759930,SPY,0,0.0,0.0,0
2016-12-12 12:17:16.768760460,SPYB,0,0.0,0.0,0
2016-12-12 12:17:16.768760967,SPYD,0,0.0,0.0,0
2016-12-12 12:17:16.768761591,SPYG,0,0.0,0.0,0
2016-12-12 12:17:16.768805851,SRTSW,0,0.0,0.0,0
