symbol,trades,expectancy,median_ret,win,avg_win,avg_loss,ER,autocorr1,vol_ann,kurtosis,gap_freq,vspike_freq,spike_reversal,pct_above_sma200,bh_total,beta,n_days,personality,above_avg
RIOT,131,0.11123350381405002,0.015854626572390118,51.14503816793893,0.42658102634471073,-0.21889593383523542,0.2450131950976836,0.00018395500067391182,1.0788996087114238,4.077017151967155,0.14134041141340412,0.0225613802256138,0.013066678603752454,0.42203052422030524,12.317536387931229,2.8748384130936047,1506,Erratic/Manipulated,True
HL,127,0.11038684626306351,-0.04414955347495897,43.30708661417323,0.41923899554546074,-0.1255418788832121,0.23497479253030043,-0.05904916455009126,0.6329332298059163,3.449168969976408,0.042468480424684804,0.006635700066357001,-0.005912922808887241,0.4870603848706038,4.600000200773547,1.3270011254910294,1506,Erratic/Manipulated,True
NET,135,0.10899847925045691,-0.05112895033365272,45.925925925925924,0.4193656790460557,-0.15460106030196946,0.23502919209185477,0.062086041480508204,0.6758025474929207,4.814790496664375,0.038487060384870604,0.027206370272063702,0.0012340841107925703,0.5739880557398805,5.223888821072048,2.1028888328154998,1506,Erratic/Manipulated,True
AMD,119,0.1088697614323709,-0.0471379553138197,46.21848739495798,0.3872277005929794,-0.130344092533777,0.2505926587660057,-0.029904296483942994,0.546031223874622,4.759609278339728,0.025879230258792303,0.009953550099535502,0.0016897339675800897,0.542136695421367,8.909090902696096,2.002447891304809,1506,Erratic/Manipulated,True
CPRX,148,0.10531358119090459,0.05579271059517965,60.13513513513513,0.23503064236043986,-0.09036130769195373,0.22388738413412768,-0.06552162525645634,0.48822355226622705,12.253423734216417,0.011944260119442602,0.027206370272063702,0.01883363105354997,0.688122096881221,5.866520346181677,1.0160275426233196,1506,Choppy/Mean-revert,True
DVN,136,0.10348184492557264,-0.027993222533898743,43.38235294117647,0.35157876010620054,-0.08661838878425909,0.2303629160540145,0.007295542083317847,0.45479287546081154,3.036466991671438,0.013271400132714002,0.0092899800928998,0.0018974513256991208,0.44724618447246184,2.2550232069356153,1.0495920798194347,1506,Mixed,True
AA,143,0.10319547049389,0.006713283681879846,51.048951048951054,0.3294953832744431,-0.1328030099772582,0.22450307567735028,-0.006481271179282565,0.5721051867382879,1.1631950319406812,0.030524220305242204,0.007962840079628402,-0.001032386690962546,0.46648971466489714,4.1716029006321165,1.5997153875508545,1506,Erratic/Manipulated,True
CELH,119,0.1030191227823961,0.021576307399746253,51.26050420168067,0.36172082026374175,-0.16906369698246745,0.25417415445797337,0.013570307508201483,0.702108464373231,6.228719519796325,0.0245520902455209,0.030524220305242204,0.015269189996974561,0.5361645653616457,8.09448703321032,1.5301167614075082,1506,Erratic/Manipulated,True
CAPR,118,0.10263970768896377,-0.08062663635349826,43.22033898305085,0.5181408282688793,-0.21363726469276303,0.24830188579674306,-0.034878640955984266,1.7873122478215444,778.0347516543286,0.0411413404114134,0.0676841406768414,-0.0007081486663007761,0.42534837425348376,4.744939034825618,1.065797161039071,1506,Erratic/Manipulated,True
IRDM,128,0.10064046279149835,-0.024121830444562953,39.84375,0.39804142224147726,-0.09633939346757862,0.2447464356071662,-0.05998646487695547,0.4539317886819041,8.317557559312108,0.014598540145985401,0.025879230258792303,-0.014867497236954108,0.4240212342402123,0.7342411817783345,0.9694776240713275,1506,Erratic/Manipulated,True
AVGO,127,0.1005537153129641,0.028698036835235086,52.75590551181102,0.2802440685846298,-0.10010051250706263,0.21595976906695608,-0.018266196546952128,0.4158590307214444,9.662669909141018,0.013934970139349702,0.017916390179163903,-0.005837428283550764,0.7538155275381553,12.58622057333474,1.579971478002561,1506,Mixed,True
CDE,139,0.09933942896818698,-0.09356693782827197,27.33812949640288,0.7162046258473712,-0.13274846688734768,0.21618911323093296,-0.03646012996456251,0.7037794995168247,2.053107488667097,0.04445919044459191,0.014598540145985401,0.00728428934789626,0.4306569343065693,2.943693694419341,1.535565709528773,1506,Erratic/Manipulated,True
VIAV,120,0.09926048554527674,-0.04739998156026537,40.0,0.37746888595608036,-0.08621178139525901,0.2568877151011506,0.01718028602857252,0.41014577131410435,15.929380274562039,0.013271400132714002,0.029197080291970802,-0.00513824043328788,0.42203052422030524,2.628461397611178,1.069424000903007,1506,Clean Trender,True
AFRM,114,0.09870148130784492,-0.04063826984877206,47.368421052631575,0.45429204393638695,-0.2213300250578428,0.24488406624463413,0.020337485247382513,0.9544660753206594,5.821723910457926,0.06451612903225806,0.036656891495601175,0.006013538787589166,0.4574780058651026,-0.23291651732877683,3.044321579174251,1363,Erratic/Manipulated,True
MRNA,131,0.09863270313392429,-0.10397435082820661,42.74809160305343,0.47014608904054184,-0.17876395834301684,0.25195672806324043,0.030635473505353655,0.6873963692671864,2.6571313603466287,0.0371599203715992,0.0364963503649635,0.008363930175372588,0.3238221632382216,-0.03602109185549751,1.2353498197292643,1506,Erratic/Manipulated,True
CRBP,129,0.09834510229564845,-0.20671875004583506,30.23255813953488,1.0234617474876317,-0.30253877728754425,0.2604202440027046,-0.06225800638020923,1.5423131335480584,297.7263808422701,0.0683477106834771,0.07232913072329131,0.029222178940387533,0.2840079628400796,-0.9641493036124257,1.4885691239280356,1506,Erratic/Manipulated,True
GOOGL,126,0.09821741595471109,0.01196225406938578,52.38095238095239,0.2536016140204524,-0.07270520191760434,0.24143521819728206,-0.006846225605334824,0.3086868037880343,3.1502893340717852,0.013271400132714002,0.0072992700729927005,,0.6376907763769077,4.16663840846071,1.250355010380275,1506,Mixed,True
LRCX,140,0.09799259049263964,0.007985072503661539,53.57142857142857,0.2750572683750222,-0.10631280706395556,0.228086844016076,-0.05324345736201328,0.4633811692660781,2.057341339007837,0.013934970139349702,0.0053085600530856005,,0.568679495686795,11.340682418795199,1.8880609834253153,1506,Choppy/Mean-revert,True
GOOG,122,0.09797046309778815,0.007665548182004933,51.63934426229508,0.25873773062961786,-0.07369628019891132,0.2444953502854756,-0.005732891167456669,0.3071532864316867,3.268238439961129,0.011944260119442602,0.006635700066357001,,0.6357000663570007,4.133126574669719,1.24809905881057,1506,Mixed,True
FTI,133,0.09659802509014931,0.01986436150367854,57.89473684210527,0.2420811361288677,-0.10344125258808838,0.239555264629183,0.006144127088435717,0.472726771234721,4.615515902473106,0.0112806901128069,0.013271400132714002,-0.0005284640257857132,0.7232913072329131,10.585777452256945,1.0442296570639276,1506,Clean Trender,True
AMAT,140,0.09596171995833674,-0.016761448774316512,45.714285714285715,0.3334542891614157,-0.10403202252846659,0.22213378503098394,-0.07710089955021483,0.441812906096218,1.998679891164783,0.017916390179163903,0.005972130059721301,,0.5892501658925017,9.124856072631834,1.7825165081978447,1506,Choppy/Mean-revert,True
META,124,0.09584637183281348,-0.033048302427021725,41.12903225806452,0.38466986865435265,-0.10593442731648102,0.2366824023241798,-0.015353695119407096,0.42875447450646653,18.612938610395254,0.0205706702057067,0.017252820172528202,-0.022476158786468164,0.5660252156602521,1.4172703502339172,1.56445087836915,1506,Erratic/Manipulated,True
HYLN,139,0.09535038946141756,-0.10080964105698953,37.410071942446045,0.5715320469061361,-0.18926393452852922,0.2342565088119794,-0.01710888077242136,0.954178421964832,10.910887712400914,0.0451227604512276,0.03185136031851361,0.005645809996425729,0.28201725282017254,-0.4230768943392025,1.9044211701665168,1506,Erratic/Manipulated,True
CBIO,110,0.09482760747950192,-0.12889168821501357,26.36363636363636,0.897812416397906,-0.19266078089869212,0.24089292418111827,-0.02359033434020224,1.1903659066788101,274.4018920992466,0.0617120106171201,0.07830126078301261,0.014617880009201048,0.21632382216323823,-0.9406375821004778,1.1164588353683742,1506,Erratic/Manipulated,True
HUBS,123,0.09396088133776266,-0.037615160259383607,47.15447154471545,0.34558781284968965,-0.1305677652421106,0.23571278223845366,0.0034119482810464462,0.5423741101996568,3.2596813716530715,0.021897810218978103,0.025215660252156602,-0.00502268662844881,0.4240212342402123,-0.19979088008837587,1.5775267316925616,1506,Erratic/Manipulated,True
OPEN,137,0.09230498328883614,-0.19891551532203122,24.817518248175183,1.1360250787864485,-0.2522239802734826,0.2310859680993264,0.058923033799690834,1.1022913987686047,14.899224298599464,0.07365627073656271,0.0325149303251493,0.027947111877438875,0.23689449236894491,-0.5910338823984358,2.48672699359452,1506,Erratic/Manipulated,True
RAIL,135,0.09186877773412652,-0.059635223962046235,42.96296296296296,0.4222305486261304,-0.15697515358712316,0.2450339779291379,-0.004616393187796038,0.8205347539109139,8.511783707055745,0.025215660252156602,0.06370272063702721,0.005524457272366783,0.38818845388188455,4.753086214439115,1.244564746092672,1506,Erratic/Manipulated,True
FTNT,128,0.09050571580060024,-0.07311926896225707,38.28125,0.4623741732293207,-0.14014687171847953,0.23250477782469856,-0.022768175551547004,0.4284138612631821,17.196217668928018,0.013271400132714002,0.021897810218978103,-0.00021917127972799212,0.49568679495686796,4.293321656618358,1.3045893494122738,1506,Erratic/Manipulated,True
VITL,126,0.09028858471898886,-0.10728933072573532,38.095238095238095,0.4991347931010175,-0.16130908197764418,0.2663218506289624,-0.019005753487820243,0.5368217546325063,7.5160873046310055,0.015561569688768605,0.02706359945872801,-0.004628049778271682,0.36332882273342354,-0.7047645960591341,0.7277834807911774,1477,Mixed,True
KTOS,123,0.08854313647715059,-0.02984271979852493,45.52845528455284,0.3453845772886997,-0.12613030658921875,0.23515914289067358,-0.043060397686421954,0.5115436680920703,3.8974312207606117,0.021234240212342402,0.029860650298606503,0.0004988155690838475,0.5660252156602521,2.346296082188355,1.2331244572082558,1506,Mixed,True
VSAT,127,0.08817984719761432,-0.06846459298250684,32.28346456692913,0.5638305633058239,-0.13858386629583444,0.2271773593874879,-0.02565620363892002,0.716190107998027,10.266543552901895,0.0245520902455209,0.029860650298606503,-0.00547813436568299,0.34970139349701396,0.5889493628245848,1.4905006261377263,1506,Erratic/Manipulated,True
MPC,132,0.08805681761079165,0.023965089104826642,58.333333333333336,0.20995306373766348,-0.08259792696682881,0.2543429086790523,-0.04040301963896863,0.3569657460829163,3.2256800626366857,0.0053085600530856005,0.010617120106171201,,0.7053749170537492,5.360565917701424,0.8165975304338671,1506,Mixed,True
BLDR,125,0.08648749402686046,-0.04275808938076442,46.400000000000006,0.3276644146291771,-0.1222925267930554,0.246534160807944,-0.03364815582369404,0.45819094308785857,2.853815111344831,0.014598540145985401,0.015925680159256803,-0.0007004281497488662,0.5063039150630392,2.7344762105101275,1.4452585507880924,1506,Mixed,True
SLG,130,0.08589819884230493,0.011779057150352434,52.307692307692314,0.25190862291338983,-0.09617775013888494,0.21975479395349684,-0.020600489154118495,0.460491838007477,19.603283065886114,0.0072992700729927005,0.012607830126078301,0.030978407158583687,0.39814200398142,-0.08191729789176949,1.2542134142405854,1506,Erratic/Manipulated,True
PLTR,113,0.08312448752327427,-0.05030058474559007,42.47787610619469,0.35871078446160237,-0.12038539329272188,0.2456033171463837,0.06759051661288074,0.6966518097176109,6.0171845853272306,0.04317548746518106,0.032729805013927575,0.021023221314817795,0.5250696378830083,12.523158023231908,1.9207437814221235,1435,Erratic/Manipulated,True
LLY,113,0.08250804955915159,0.05761095488237633,63.716814159292035,0.1856820952974082,-0.09867564051778682,0.265608094522448,-0.0023763770221029547,0.3266534306223706,9.004332311206536,0.012607830126078301,0.017916390179163903,-0.02125088235360484,0.7106834771068348,5.868637798674048,0.5840064204496092,1506,Mixed,True
AAON,128,0.08138481124082031,0.04797688817082235,59.375,0.20201876446561867,-0.09492635116465421,0.25737161545971643,0.04338369937554897,0.4318462621478337,18.948013952884654,0.0092899800928998,0.015925680159256803,0.023861050975845028,0.5341738553417386,2.841888442399696,1.116431003767666,1506,Erratic/Manipulated,True
MDB,122,0.08114645520831014,-0.008442338173968889,48.36065573770492,0.3234337860328466,-0.14575755302419222,0.24575557591299224,0.05000162384774966,0.6819966589361148,10.960621359533704,0.033178500331785,0.034505640345056404,0.010017374820286277,0.39084273390842733,0.6157618532352573,1.8738980791220399,1506,Erratic/Manipulated,True
AKBA,115,0.08089870894107305,-0.09082536923128348,36.52173913043478,0.5324135163170313,-0.17887693365879334,0.2515580756343255,0.019291123665910577,0.9355171384642879,29.427152699563393,0.0404777704047777,0.043795620437956206,0.009782233472603357,0.41871267418712677,-0.909551981457927,1.5897182230988627,1506,Erratic/Manipulated,True
CYTK,150,0.08007662723713843,-0.06122434358880163,40.666666666666664,0.3830778848753254,-0.12759839204296722,0.19539706664053574,0.005326582153843151,0.7136182727184985,88.74198627360856,0.011944260119442602,0.031187790311877902,0.003408714557784752,0.47378898473788983,2.356625525526575,0.9623138848896691,1506,Erratic/Manipulated,True
CRVL,131,0.07934584614644982,-0.003057808762378266,49.61832061068702,0.24164927219765103,-0.08049843708579378,0.2465016199625516,4.829816597447684e-05,0.3225744572960781,19.244122945023772,0.0013271400132714001,0.017252820172528202,,0.5474452554744526,1.625448542781919,0.6826490044612609,1506,Clean Trender,True
NEXT,128,0.07868705598151761,-0.01503087586766616,47.65625,0.3634562566167131,-0.18058042519380957,0.26012977788080704,-0.008901563744384418,0.9470453012582691,32.73324547761225,0.0364963503649635,0.059721300597213006,0.007625359299791556,0.5023224950232249,2.237885447749045,0.949742078862562,1506,Erratic/Manipulated,True
AVAV,121,0.07788394279642939,0.08655865383605132,60.33057851239669,0.2113944793454214,-0.1251633315384959,0.2732224629653574,0.0175608022106091,0.5547986095266797,13.231778625496144,0.021234240212342402,0.0457863304578633,0.01145939717013511,0.5633709356337093,1.5093950258918571,1.1166721409689744,1506,Clean Trender,True
W,133,0.07761113362371024,-0.07464246993512047,37.59398496240601,0.49090745791414797,-0.17136255570787876,0.23942702217186224,-0.028441287228513495,0.7795905053693829,3.8463316860888925,0.0491041804910418,0.021897810218978103,0.012462092576025506,0.3165228931652289,-0.5784561439713469,2.4074976237072967,1506,Erratic/Manipulated,True
INTC,148,0.07656676548768512,-0.03870694571050182,34.45945945945946,0.3743991808210848,-0.08002553535771054,0.22771660702081903,0.0028654733228294874,0.5036983580393465,10.13352492143738,0.026542800265428004,0.019243530192435302,-0.006070056983145704,0.3802256138022561,1.2474003336740456,1.454826051038599,1506,Erratic/Manipulated,True
AUPH,135,0.07600947943066176,0.024480546120012714,51.11111111111111,0.31892018821886436,-0.1779426252115499,0.21626668951366443,0.01298497732465679,0.6697434394834775,14.102275748794494,0.0165892501658925,0.0418049104180491,-0.0037497149321885598,0.48573324485733244,-0.015550253562161998,1.0363706244402169,1506,Mixed,True
TSM,131,0.07586048552496275,0.00923549620558195,51.14503816793893,0.22475138241077555,-0.08000967215237251,0.232250457636235,-0.0761834729566873,0.38140694282729143,2.6988945766443058,0.014598540145985401,0.013271400132714002,,0.621765096217651,7.355089199841233,1.37367916831692,1506,Mixed,True
ALKS,135,0.07562993294774821,0.01758569656845166,59.25925925925925,0.18026675971287054,-0.07656908780152062,0.22708018332534877,-0.02652751154786058,0.3743207795881052,7.263676865709964,0.011944260119442602,0.015262110152621102,-0.01272584551827367,0.5003317850033179,1.4517711576670478,0.6252120117718253,1506,Mixed,True
CART,53,0.07544041453939464,0.05468716662642559,73.58490566037736,0.12526647484457526,-0.06336075345360855,0.2143674736928132,-0.08158058047889791,0.45633128672307827,2.2905122326490854,0.020289855072463767,0.030434782608695653,,0.463768115942029,0.32195840440612233,0.7829109670776161,689,Choppy/Mean-revert,True
WELL,146,0.07415812266755739,0.0648295374288298,69.17808219178082,0.13758579473767632,-0.0682017635342651,0.22734899801274205,-0.03418493137633874,0.26812564931002697,13.78455400615173,0.0013271400132714001,0.017916390179163903,,0.7292634372926343,3.0519606646369484,0.604100532317866,1506,Choppy/Mean-revert,True
FIVE,121,0.07297482027841365,-0.012054736276685518,49.586776859504134,0.25963574628817826,-0.11062609055086299,0.23543660761358726,-0.059167471206186054,0.46187430491212417,13.183472639437124,0.0185799601857996,0.021897810218978103,-0.01103915094416541,0.46118115461181153,0.8094172266535549,1.3054225373009005,1506,Mixed,True
TRGP,137,0.07277686035447908,-0.009645965349303953,49.63503649635037,0.2379901106480786,-0.09004199500732919,0.24427781353146624,-0.008603396233978098,0.35952331541393556,3.717697814187912,0.005972130059721301,0.008626410086264101,,0.7153284671532847,11.546335706675887,0.9646648485345889,1506,Mixed,True
KGC,127,0.07268131924845024,-0.021055883179740498,42.51968503937008,0.29479370212248357,-0.0916209913706977,0.23033715816044117,-0.0396868521055705,0.44959744678784264,1.7627363047481062,0.014598540145985401,0.006635700066357001,,0.5713337757133378,3.167187449824997,0.8377550291683978,1506,Choppy/Mean-revert,True
AMSC,143,0.07266045168580432,-0.10863806278155497,41.95804195804196,0.4637356599399855,-0.2100445181364953,0.2573804690103403,-0.05156597575208714,0.8665788028654448,15.67445992139653,0.047113470471134705,0.043132050431320505,0.0005310199179168147,0.42733908427339085,4.528662681927805,2.0828763358534426,1506,Erratic/Manipulated,True
GME,133,0.0724913881498208,-0.05298401731947633,39.849624060150376,0.4089790053047185,-0.1504316582152989,0.23596201017113433,0.08027704881961246,1.4324209005553035,62.04521212063115,0.06569343065693431,0.072992700729927,0.03938194606764125,0.35567352355673526,16.63934422385081,1.0823394006709164,1506,Erratic/Manipulated,True
USLM,131,0.07038182068538268,-0.01182344798878765,43.51145038167939,0.24635988771834624,-0.06516885256973787,0.2394747543639773,0.011032932294678556,0.356005641920593,4.412051656950712,0.003981420039814201,0.0364963503649635,,0.5759787657597877,6.045397829568871,0.916355899379994,1506,Clean Trender,True
REX,158,0.06933606502115333,-0.017666886181049335,46.20253164556962,0.24888018073048618,-0.08486064611745012,0.20451499972873582,-0.05315726482842701,0.4803013624174713,22.268597761449378,0.005972130059721301,0.026542800265428004,-0.0019246022676120906,0.5520902455209025,2.7695614549609475,0.8343065523033736,1506,Erratic/Manipulated,True
BBVA,119,0.06837465912587117,0.004436087765907649,53.78151260504202,0.18974360318962835,-0.07285465760286447,0.24148808373367037,-0.01643274334700174,0.358003429774156,4.435038603182338,0.021897810218978103,0.031187790311877902,,0.6788321167883211,6.24260316964088,0.9936988950026048,1506,Mixed,True
CW,130,0.0682223496825558,0.028125430507568328,58.46153846153847,0.16836122265019127,-0.07271384190152375,0.22246200884192235,-0.006487428224349239,0.292261540655474,3.266177760918441,0.0026542800265428003,0.011944260119442602,,0.8029197080291971,7.691926741316355,0.961100528006897,1506,Quiet Drifter,True
HDSN,125,0.06806692956238251,-0.026741824824402682,45.6,0.30537610682851934,-0.13085399844011447,0.22894526626744752,-0.042050856438414316,0.6293010204377755,11.633842379340724,0.0205706702057067,0.06104844061048441,0.022420770175658425,0.5242203052422031,4.880000114440918,1.0438860117576352,1506,Choppy/Mean-revert,True
NEM,124,0.06726466794636246,-0.037575263240383794,42.74193548387097,0.2757263112206533,-0.08834754463867156,0.25153831776337726,-0.005421486756347811,0.3709261104391216,3.5064787551061523,0.0112806901128069,0.009953550099535502,,0.4492368944923689,0.8234364767101063,0.5872151227341991,1506,Mixed,True
