symbol,group,signal,date,fwd_ret,bench_ret,excess_ret,period
LWLG,05 AI网络 / 光模块,正式买入,2025-07-02,0.9682539982890628,0.022177467152718178,0.9460765311363446,test
LWLG,05 AI网络 / 光模块,正式买入,2025-08-11,0.5483869939922914,0.014357159907180339,0.5340298340851111,test
LWLG,05 AI网络 / 光模块,正式买入,2025-09-05,0.2018348898105149,0.01670168364392821,0.18513320616658668,test
LWLG,05 AI网络 / 光模块,正式买入,2025-10-01,0.24040915554153375,0.004248583691300656,0.2361605718502331,test
LWLG,05 AI网络 / 光模块,正式买入,2025-10-27,-0.010224890646804763,-0.01942384821125409,0.009198957564449328,test
LWLG,05 AI网络 / 光模块,正式买入,2025-12-10,-0.23040380518314063,-0.00821738056325405,-0.22218642461988658,test
LWLG,05 AI网络 / 光模块,正式买入,2026-01-02,0.06830600932711706,0.008870409576222205,0.05943559975089485,test
LWLG,05 AI网络 / 光模块,正式买入,2026-02-03,0.08967395547235091,-0.003161651586313874,0.09283560705866478,test
LWLG,05 AI网络 / 光模块,正式买入,2026-03-11,0.40039845348980685,-0.03842797092787098,0.43882642441767783,test
LWLG,05 AI网络 / 光模块,正式买入,2026-04-02,0.7754570042275413,0.08023419749934835,0.6952228067281929,test
LWLG,05 AI网络 / 光模块,正式买入,2026-04-30,-0.14795923084082585,0.031433539781859476,-0.17939277062268533,test
LWLG,05 AI网络 / 光模块,正式买入,2026-06-02,-0.27201257590501404,-0.034216714698795725,-0.23779586120621832,test
LWLG,05 AI网络 / 光模块,正式买入,2026-06-29,-0.35185189417581353,0.0014710213973936348,-0.35332291557320716,test
LWLG,05 AI网络 / 光模块,正式买入,2026-07-21,0.10610465217017051,0.03307585266341584,0.07302879950675467,test
LWLG,05 AI网络 / 光模块,回调买入点,2017-10-11,-0.10958909702068231,0.00835224526836642,-0.11794134228904873,train
LWLG,05 AI网络 / 光模块,回调买入点,2019-03-26,-0.1600000381469726,0.031481240243428577,-0.1914812783904012,train
LWLG,05 AI网络 / 光模块,回调买入点,2019-07-31,-0.11627909555636295,-0.02467806380875559,-0.09160103174760736,train
LWLG,05 AI网络 / 光模块,回调买入点,2020-01-08,-0.11764708357286224,0.006688188714789156,-0.1243352722876514,train
LWLG,05 AI网络 / 光模块,回调买入点,2020-02-19,-0.17499997951090362,-0.1475438418468935,-0.027456137664010116,train
LWLG,05 AI网络 / 光模块,回调买入点,2020-05-20,-0.013157882353605488,0.07432730902437679,-0.08748519137798227,train
LWLG,05 AI网络 / 光模块,回调买入点,2020-10-26,-0.09090908387194263,0.05512829089700588,-0.1460373747689485,train
LWLG,05 AI网络 / 光模块,回调买入点,2020-12-24,0.21000003814697266,0.018157214653201192,0.19184282349377146,train
LWLG,05 AI网络 / 光模块,回调买入点,2021-01-19,0.36718753055902265,0.031321843550281336,0.3358656870087413,train
LWLG,05 AI网络 / 光模块,回调买入点,2021-04-19,-0.07058823611909537,0.01664219022739233,-0.0872304263464877,train
LWLG,05 AI网络 / 光模块,回调买入点,2021-05-26,2.5897436602816333,0.007254105457830562,2.5824895548238027,train
LWLG,05 AI网络 / 光模块,回调买入点,2021-07-06,-0.11415525312998964,0.01868661556084228,-0.13284186869083192,train
LWLG,05 AI网络 / 光模块,回调买入点,2021-11-26,0.24982259898110493,0.016297385376895734,0.2335252136042092,train
LWLG,05 AI网络 / 光模块,回调买入点,2022-04-04,0.08256886272496433,-0.06193077667104785,0.14449963939601218,train
LWLG,05 AI网络 / 光模块,回调买入点,2022-04-25,-0.3118644276010476,-0.0625189795673029,-0.2493454480337447,train
LWLG,05 AI网络 / 光模块,回调买入点,2022-08-10,-0.19209039395819472,-0.051858375879726526,-0.1402320180784682,train
LWLG,05 AI网络 / 光模块,回调买入点,2022-11-23,-0.1929223759205515,-0.007504645471098859,-0.18541773044945264,train
LWLG,05 AI网络 / 光模块,回调买入点,2023-12-26,-0.30481283377006574,-0.007063986954015888,-0.29774884681604985,test
LWLG,05 AI网络 / 光模块,回调买入点,2025-08-11,0.5483869939922914,0.014357159907180339,0.5340298340851111,test
LWLG,05 AI网络 / 光模块,回调买入点,2025-10-01,0.24040915554153375,0.004248583691300656,0.2361605718502331,test
LWLG,05 AI网络 / 光模块,回调买入点,2025-11-03,-0.1560574476188984,-0.03557525770949088,-0.12048218990940751,test
LWLG,05 AI网络 / 光模块,回调买入点,2026-01-02,0.06830600932711706,0.008870409576222205,0.05943559975089485,test
LWLG,05 AI网络 / 光模块,回调买入点,2026-02-23,1.1558074207344333,-0.02945534985802678,1.18526277059246,test
LWLG,05 AI网络 / 光模块,回调买入点,2026-05-13,-0.3254664969803278,0.016071442813673675,-0.3415379397940015,test
POET,05 AI网络 / 光模块,正式买入,2016-09-12,-0.032258034744817476,-0.0001848631173606563,-0.03207317162745682,train
POET,05 AI网络 / 光模块,正式买入,2016-10-03,-0.27868849767917103,-0.008341843831405682,-0.27034665384776535,train
POET,05 AI网络 / 光模块,正式买入,2016-11-28,-0.0800000190734863,0.02068213736827551,-0.10068215644176182,train
POET,05 AI网络 / 光模块,正式买入,2016-12-16,0.304347853128762,0.006310049191695644,0.29803780393706636,train
POET,05 AI网络 / 光模块,正式买入,2017-01-27,0.037037001061669184,0.025112460013736015,0.011924541047933168,train
POET,05 AI网络 / 光模块,正式买入,2017-02-17,-0.10344833823077959,0.011059620332711573,-0.11450795856349116,train
POET,05 AI网络 / 光模块,正式买入,2017-03-21,-0.11538460127700667,0.0068882926444253645,-0.12227289392143204,train
POET,05 AI网络 / 光模块,正式买入,2017-04-28,0.0,-0.005502341853657056,0.005502341853657056,train
POET,05 AI网络 / 光模块,正式买入,2017-06-06,0.04545450112051319,0.00032887862364860965,0.04512562249686458,train
POET,05 AI网络 / 光模块,正式买入,2017-06-27,-0.29166667494508924,0.01794224422243995,-0.3096089191675292,train
POET,05 AI网络 / 光模块,正式买入,2017-07-21,-0.04761900436850974,-0.012637760508217522,-0.03498124386029222,train
POET,05 AI网络 / 光模块,正式买入,2017-08-18,0.3500000238418579,0.01594493432547206,0.33405508951638585,train
POET,05 AI网络 / 光模块,正式买入,2017-10-09,-0.14285709420028914,0.014806042732901759,-0.1576631369331909,train
POET,05 AI网络 / 光模块,正式买入,2017-10-27,-0.25000004967053535,0.0035311151770691662,-0.2535311648476045,train
POET,05 AI网络 / 光模块,正式买入,2017-11-21,-0.14285712663819117,0.02611642293920946,-0.16897354957740063,train
POET,05 AI网络 / 光模块,正式买入,2017-12-21,-0.055555504045367354,0.03864275123085936,-0.09419825527622672,train
POET,05 AI网络 / 光模块,正式买入,2018-01-17,0.1111111405455043,-0.03748070890806421,0.14859184945356851,train
POET,05 AI网络 / 光模块,正式买入,2018-02-07,0.8571429868944707,0.014868981466332754,0.8422740054281379,train
POET,05 AI网络 / 光模块,正式买入,2018-03-21,-0.07142850655276467,-0.02466436079874057,-0.0467641457540241,train
POET,05 AI网络 / 光模块,正式买入,2018-04-11,-0.3076923123948436,0.004625421502627347,-0.312317733897471,train
POET,05 AI网络 / 光模块,正式买入,2018-05-04,-0.19354836228734795,0.02548680196715747,-0.21903516425450542,train
POET,05 AI网络 / 光模块,正式买入,2018-06-01,-0.1111110914881831,0.0023391232331231304,-0.11345021472130623,train
POET,05 AI网络 / 光模块,正式买入,2018-07-09,-0.2083333747254461,0.012666497331990545,-0.22099987205743665,train
POET,05 AI网络 / 光模块,正式买入,2018-08-06,0.04545450112051319,0.01008289407493268,0.03537160704558051,train
POET,05 AI网络 / 光模块,正式买入,2018-08-24,0.304347853128762,0.011721314050716636,0.29262653907804537,train
POET,05 AI网络 / 光模块,正式买入,2018-09-21,-0.1379310628321726,-0.06787895979150349,-0.07005210304066911,train
POET,05 AI网络 / 光模块,正式买入,2018-10-15,-0.21428568387518077,-0.009147154897509724,-0.20513852897767104,train
POET,05 AI网络 / 光模块,正式买入,2018-11-12,-0.08695654427396826,0.024690832769229676,-0.11164737704319794,train
POET,05 AI网络 / 光模块,正式买入,2018-12-28,0.10000002384185791,0.0755196426037461,0.024480381238111804,train
POET,05 AI网络 / 光模块,正式买入,2019-01-25,0.3478260734356191,0.03235761209652588,0.31546846133909323,train
POET,05 AI网络 / 光模块,正式买入,2019-02-20,-0.035714252262698754,0.003879122725691797,-0.03959337498839055,train
POET,05 AI网络 / 光模块,正式买入,2019-03-21,-0.03846150319251662,0.01250306402989132,-0.05096456722240794,train
POET,05 AI网络 / 光模块,正式买入,2019-04-16,0.08000001907348642,-0.007685452709481511,0.08768547178296793,train
POET,05 AI网络 / 光模块,正式买入,2019-05-20,0.07407409042651403,0.017679129416665607,0.05639496100984842,train
POET,05 AI网络 / 光模块,正式买入,2019-06-10,0.0689654492027858,0.013946080085382118,0.05501936911740368,train
POET,05 AI网络 / 光模块,正式买入,2019-07-12,0.0,-0.019324788546625338,0.019324788546625338,train
POET,05 AI网络 / 光模块,正式买入,2019-08-09,-0.09374998370185517,0.0032919260378299064,-0.09704190973968507,train
POET,05 AI网络 / 光模块,正式买入,2019-09-06,-0.13333336512247718,-0.003522858030439169,-0.129810507092038,train
POET,05 AI网络 / 光模块,正式买入,2019-10-04,0.03846159489197354,0.02045180529588575,0.01800978959608779,train
POET,05 AI网络 / 光模块,正式买入,2019-11-05,-0.1379310628321726,0.020649436091253248,-0.15858049892342585,train
POET,05 AI网络 / 光模块,正式买入,2019-11-29,-0.035714252262698754,0.020966550186371613,-0.05668080244907037,train
POET,05 AI网络 / 光模块,正式买入,2019-12-23,0.11111109148818321,0.019394841425355747,0.09171625006282746,train
POET,05 AI网络 / 光模块,正式买入,2020-02-03,0.2580645855954258,-0.0052449145842992095,0.263309500179725,train
POET,05 AI网络 / 光模块,正式买入,2020-03-02,-0.42500001192092896,-0.2597625100695964,-0.16523750185133257,train
POET,05 AI网络 / 光模块,正式买入,2020-03-25,0.43999996185302725,0.12549137858918358,0.3145085832638437,train
POET,05 AI网络 / 光模块,正式买入,2020-05-07,-0.11904756768760538,0.053149363647801096,-0.17219693133540648,train
POET,05 AI网络 / 光模块,正式买入,2020-06-01,0.07692300168250155,0.01011299944008659,0.06681000224241496,train
POET,05 AI网络 / 光模块,正式买入,2020-06-19,0.04761911790117157,0.028998124885549093,0.018620993015622478,train
POET,05 AI网络 / 光模块,正式买入,2020-07-10,-0.022727250560256596,0.020057291446958336,-0.04278454200721493,train
POET,05 AI网络 / 光模块,正式买入,2020-08-07,-0.13953491079929659,0.04112735435580328,-0.18066226515509987,train
POET,05 AI网络 / 光模块,正式买入,2020-08-28,0.0512820011216677,-0.05684863209290203,0.10813063321456973,train
POET,05 AI网络 / 光模块,正式买入,2020-09-28,0.07500004768371582,0.03919927588441974,0.03580077179929608,train
POET,05 AI网络 / 光模块,正式买入,2020-10-16,-0.09302327386619769,0.008494288971378605,-0.10151756283757629,train
POET,05 AI网络 / 光模块,正式买入,2020-11-09,0.0,0.02115297848500397,-0.02115297848500397,train
POET,05 AI网络 / 光模块,正式买入,2020-12-07,0.75,0.008344894525464497,0.7416551054745355,train
POET,05 AI网络 / 光模块,正式买入,2021-01-06,0.11940301694166888,0.0023022778670716004,0.11710073907459728,train
POET,05 AI网络 / 光模块,正式买入,2021-03-11,0.0804597499553581,0.0071150555272891935,0.0733446944280689,train
POET,05 AI网络 / 光模块,正式买入,2021-03-31,-0.20212762719530253,0.049807033080384366,-0.2519346602756869,train
POET,05 AI网络 / 光模块,正式买入,2021-04-22,-0.09876545099491774,-0.01663954576944726,-0.08212590522547047,train
POET,05 AI网络 / 光模块,正式买入,2021-05-14,0.11688319409068693,0.014451053159765026,0.1024321409309219,train
POET,05 AI网络 / 光模块,正式买入,2021-06-15,0.03333335452609587,0.019906665733961493,0.013426688792134378,train
POET,05 AI网络 / 光模块,正式买入,2021-07-29,0.01176475076114425,-0.003335983753691929,0.015100734514836178,train
POET,05 AI网络 / 光模块,正式买入,2021-08-27,-0.035714196510051366,-0.019655760363166297,-0.01605843614688507,train
POET,05 AI网络 / 光模块,正式买入,2021-09-27,0.012345607788387003,0.007297081966968877,0.005048525821418126,train
POET,05 AI网络 / 光模块,正式买入,2021-10-20,-0.058139532304828934,0.03308945668647012,-0.09122898899129905,train
POET,05 AI网络 / 光模块,正式买入,2021-11-12,-0.19277112586765688,-0.029640199267178424,-0.16313092660047845,train
POET,05 AI网络 / 光模块,正式买入,2021-12-06,0.014492739601511984,0.040258072051921445,-0.02576533245040946,train
POET,05 AI网络 / 光模块,正式买入,2021-12-29,-0.028571401323590928,-0.05388709557323201,0.025315694249641085,train
POET,05 AI网络 / 光模块,正式买入,2022-02-01,0.0,-0.05161718567771256,0.05161718567771256,train
POET,05 AI网络 / 光模块,正式买入,2022-02-28,-0.01356346009049203,0.01807018309009023,-0.03163364318058226,train
POET,05 AI网络 / 光模块,正式买入,2022-04-25,-0.1662011288520585,-0.0625189795673029,-0.10368214928475561,train
POET,05 AI网络 / 光模块,正式买入,2022-05-17,-0.13570276976137574,0.018171979763569546,-0.1538747495249453,train
POET,05 AI网络 / 光模块,正式买入,2022-06-09,-0.07282421241833004,-0.060258076659754356,-0.01256613575857568,train
POET,05 AI网络 / 光模块,正式买入,2022-07-06,-0.13026817158428605,0.01993480664954328,-0.15020297823382933,train
POET,05 AI网络 / 光模块,正式买入,2022-08-01,-0.2914045853341084,0.027679786593141742,-0.31908437192725014,train
POET,05 AI网络 / 光模块,正式买入,2022-08-22,0.04010697726870105,-0.0057578440732294345,0.045864821341930484,train
POET,05 AI网络 / 光模块,正式买入,2022-10-10,-0.11784516487527619,0.08055108295361535,-0.19839624782889154,train
POET,05 AI网络 / 光模块,正式买入,2022-11-07,0.15413527600848598,0.04200550320388374,0.11212977280460223,train
POET,05 AI网络 / 光模块,正式买入,2022-12-19,0.4726688354325286,0.027788005536239835,0.44488082989628874,train
POET,05 AI网络 / 光模块,正式买入,2023-02-03,-0.16430019695406473,-0.03872923726038224,-0.12557095969368248,test
POET,05 AI网络 / 光模块,正式买入,2023-03-02,-0.179166687362723,-0.014328479027708951,-0.16483820833501406,test
POET,05 AI网络 / 光模块,正式买入,2023-04-03,-0.1017811930210697,0.004088070631167007,-0.1058692636522367,test
POET,05 AI网络 / 光模块,正式买入,2023-04-27,0.24146983992413662,0.0068378732309539725,0.23463196669318265,test
POET,05 AI网络 / 光模块,正式买入,2023-06-01,-0.006896490489400442,0.03482528610862046,-0.0417217765980209,test
POET,05 AI网络 / 光模块,正式买入,2023-06-27,-0.10967746632734998,0.0413141400346575,-0.15099160636200748,test
POET,05 AI网络 / 光模块,正式买入,2023-07-28,-0.11004780349745236,-0.04515014505066173,-0.06489765844679063,test
POET,05 AI网络 / 光模块,正式买入,2023-08-28,-0.09574465319386105,0.001964936078233448,-0.0977095892720945,test
POET,05 AI网络 / 光模块,正式买入,2023-10-09,-0.11217946072772078,-0.04998962604266388,-0.0621898346850569,test
POET,05 AI网络 / 光模块,正式买入,2023-10-30,-0.5644599129464782,0.08469889197817038,-0.6491588049246486,test
POET,05 AI网络 / 光模块,正式买入,2023-11-22,-0.4000000088303176,0.034020507582279036,-0.43402051641259665,test
POET,05 AI网络 / 光模块,正式买入,2023-12-22,0.12500001693313778,0.002702414854409696,0.12229760207872808,test
POET,05 AI网络 / 光模块,正式买入,2024-01-22,0.19469029162706653,0.03671527469607083,0.1579750169309957,test
POET,05 AI网络 / 光模块,正式买入,2024-02-15,0.022727250149756628,0.025497475237485245,-0.002770225087728617,test
POET,05 AI网络 / 光模块,正式买入,2024-03-21,-0.1739130509898733,-0.008042918630507656,-0.16587013235936565,test
POET,05 AI网络 / 光模块,正式买入,2024-04-22,0.7840000152587892,0.042263718848903675,0.7417362964098855,test
POET,05 AI网络 / 光模块,正式买入,2024-06-18,0.6256410250140207,0.02339152458253868,0.6022495004314821,test
POET,05 AI网络 / 光模块,正式买入,2024-07-22,-0.211356485857642,-0.03905171410128283,-0.17230477175635917,test
POET,05 AI网络 / 光模块,正式买入,2024-08-14,0.10984846603388809,0.013241401760057503,0.09660706427383059,test
POET,05 AI网络 / 光模块,正式买入,2024-09-09,0.48310804388834927,0.045862994436898896,0.4372450494514504,test
POET,05 AI网络 / 光模块,正式买入,2024-10-16,-0.12709831215658007,-0.00961699416680828,-0.1174813179897718,test
POET,05 AI网络 / 光模块,正式买入,2024-11-06,0.34217505792559644,0.01625955391172229,0.32591550401387415,test
POET,05 AI网络 / 光模块,正式买入,2024-12-18,0.04347826945426525,-0.00987589338399264,0.05335416283825789,test
POET,05 AI网络 / 光模块,正式买入,2025-01-21,-0.06375226215378926,0.0029848069470266303,-0.0667370691008159,test
POET,05 AI网络 / 光模块,正式买入,2025-02-10,-0.328793747607117,-0.03485154485501407,-0.2939422027521029,test
POET,05 AI网络 / 光模块,正式买入,2025-03-12,-0.005420048947527345,0.0037575386123513965,-0.009177587559878742,test
POET,05 AI网络 / 光模块,正式买入,2025-04-03,-0.0024570585896938058,0.018613732079665768,-0.021070790669359574,test
POET,05 AI网络 / 光模块,正式买入,2025-05-27,-0.08114032679867733,0.019504301421871872,-0.1006446282205492,test
POET,05 AI网络 / 光模块,正式买入,2025-06-24,0.6542923919026191,0.025313926975087497,0.6289784649275316,test
POET,05 AI网络 / 光模块,正式买入,2025-07-21,-0.16565352055110205,0.013375276942753977,-0.17902879749385603,test
POET,05 AI网络 / 光模块,正式买入,2025-08-22,-0.018726662661472826,0.01875064020659134,-0.037477302868064166,test
POET,05 AI网络 / 光模块,正式买入,2025-09-23,0.40500005086263013,-0.00025639531924848136,0.4052564461818786,test
POET,05 AI网络 / 光模块,正式买入,2025-10-24,-0.42891858193372256,-0.007692908043789193,-0.42122567388993337,test
POET,05 AI网络 / 光模块,正式买入,2025-11-25,0.2997858827613671,0.00570349837714601,0.2940823843842211,test
POET,05 AI网络 / 光模块,正式买入,2025-12-19,0.06342180162716815,0.021407816327224216,0.042013985299943934,test
POET,05 AI网络 / 光模块,正式买入,2026-01-14,-0.3065512944743475,-0.006040302159217248,-0.30051099231513023,test
POET,05 AI网络 / 光模块,正式买入,2026-02-09,0.1127213856626661,-0.010908577262133345,0.12362996292479944,test
POET,05 AI网络 / 光模块,正式买入,2026-03-09,-0.22421524471902854,-0.06513628997830967,-0.15907895474071887,test
POET,05 AI网络 / 光模块,正式买入,2026-03-31,0.7255892089664973,0.08263368086725209,0.6429555280992452,test
POET,05 AI网络 / 光模块,正式买入,2026-05-05,0.44951143606680266,0.03705597993902643,0.41245545612777623,test
POET,05 AI网络 / 光模块,正式买入,2026-06-01,-0.1295896433580842,-0.018654209123828425,-0.11093543423425578,test
POET,05 AI网络 / 光模块,正式买入,2026-07-21,0.022700183590853795,0.03307585266341584,-0.010375669072562044,test
POET,05 AI网络 / 光模块,回调买入点,2018-02-08,0.8260869114520635,0.03908709053046544,0.786999820921598,train
POET,05 AI网络 / 光模块,回调买入点,2018-03-08,-0.2830189027239637,-0.05206136159610608,-0.2309575411278576,train
POET,05 AI网络 / 光模块,回调买入点,2018-09-24,-0.13333336512247718,-0.05178330484347815,-0.08155006027899903,train
POET,05 AI网络 / 光模块,回调买入点,2019-02-27,-0.10714284193759038,0.011461251968285291,-0.11860409390587567,train
POET,05 AI网络 / 光模块,回调买入点,2019-05-24,0.07407409042651403,0.022915379497492783,0.051158710929021245,train
POET,05 AI网络 / 光模块,回调买入点,2019-07-12,0.0,-0.019324788546625338,0.019324788546625338,train
POET,05 AI网络 / 光模块,回调买入点,2019-12-11,0.035714337412192876,0.033235739594085656,0.00247859781810722,train
POET,05 AI网络 / 光模块,回调买入点,2020-01-09,-0.06666668256123864,0.0031532184250500084,-0.06981990098628865,train
POET,05 AI网络 / 光模块,回调买入点,2020-06-05,-0.023255901635817477,-0.03754615886476209,0.014290257228944614,train
POET,05 AI网络 / 光模块,回调买入点,2020-09-09,-0.06818186005284876,-0.021837055949670225,-0.04634480410317854,train
POET,05 AI网络 / 光模块,回调买入点,2020-10-20,-0.06818186005284876,0.03255865955152726,-0.10074051960437602,train
POET,05 AI网络 / 光模块,回调买入点,2020-12-07,0.75,0.008344894525464497,0.7416551054745355,train
POET,05 AI网络 / 光模块,回调买入点,2021-01-06,0.11940301694166888,0.0023022778670716004,0.11710073907459728,train
POET,05 AI网络 / 光模块,回调买入点,2021-01-28,0.2124999761581421,0.034663549423072926,0.17783642673506916,train
POET,05 AI网络 / 光模块,回调买入点,2021-03-29,-0.17777776718139648,0.049092912061521776,-0.22687067924291826,train
POET,05 AI网络 / 光模块,回调买入点,2021-05-14,0.11688319409068693,0.014451053159765026,0.1024321409309219,train
POET,05 AI网络 / 光模块,回调买入点,2021-06-15,0.03333335452609587,0.019906665733961493,0.013426688792134378,train
POET,05 AI网络 / 光模块,回调买入点,2021-08-11,-0.07608693736712702,0.017531206455219328,-0.09361814382234634,train
POET,05 AI网络 / 光模块,回调买入点,2023-05-08,-0.05429869769517204,0.01763822006964455,-0.07193691776481659,test
POET,05 AI网络 / 光模块,回调买入点,2023-06-06,0.031042097423641613,0.019017392873518446,0.012024704550123166,test
POET,05 AI网络 / 光模块,回调买入点,2024-08-01,0.09897609394049844,0.03243031442304978,0.06654577951744867,test
POET,05 AI网络 / 光模块,回调买入点,2024-10-16,-0.12709831215658007,-0.00961699416680828,-0.1174813179897718,test
POET,05 AI网络 / 光模块,回调买入点,2025-01-03,-0.2977778116861979,0.012534813340896012,-0.3103126250270939,test
POET,05 AI网络 / 光模块,回调买入点,2025-07-23,-0.23192770976185506,0.013370934193650541,-0.2452986439555056,test
POET,05 AI网络 / 光模块,回调买入点,2025-09-10,-0.01071427567880967,0.021419435814359122,-0.03213371149316879,test
POET,05 AI网络 / 光模块,回调买入点,2025-10-01,0.2542087100166226,0.004248583691300656,0.24996012632532194,test
POET,05 AI网络 / 光模块,回调买入点,2025-12-03,0.18968383079374584,0.005951260052116769,0.18373257074162908,test
POET,05 AI网络 / 光模块,回调买入点,2026-01-02,-0.03491620186142308,0.008870409576222205,-0.043786611437645284,test
POET,05 AI网络 / 光模块,回调买入点,2026-02-24,0.13093284720397436,-0.026653010751103157,0.1575858579550775,test
POET,05 AI网络 / 光模块,回调买入点,2026-04-02,0.9181669412317335,0.08023419749934835,0.8379327437323851,test
POET,05 AI网络 / 光模块,回调买入点,2026-05-20,-0.25710421240792247,-0.021342337030986536,-0.23576187537693594,test
VRT,06 服务器 / 数据中心硬件,正式买入,2018-09-04,-0.002042850272449881,0.0041751197863126865,-0.0062179700587625675,train
VRT,06 服务器 / 数据中心硬件,正式买入,2018-10-04,-0.0061475838329537735,-0.0833333157605618,0.07718573192760803,train
VRT,06 服务器 / 数据中心硬件,正式买入,2018-10-25,0.004098356651125901,0.00044440773375664655,0.003653948917369254,train
VRT,06 服务器 / 数据中心硬件,正式买入,2018-11-14,0.0051020601797675535,-0.0013324050809618848,0.006434465260729438,train
VRT,06 服务器 / 数据中心硬件,正式买入,2018-12-06,-0.012182825846296375,-0.08067739886273839,0.06849457301644202,train
VRT,06 服务器 / 数据中心硬件,正式买入,2018-12-31,0.003061197182379072,0.05177651759532176,-0.048715320412942686,train
VRT,06 服务器 / 数据中心硬件,正式买入,2019-02-06,-0.0020100004495208212,0.023685642751196667,-0.02569564320071749,train
VRT,06 服务器 / 数据中心硬件,正式买入,2019-03-15,-0.0010019314294756887,0.020866642380759526,-0.021868573810235215,train
VRT,06 服务器 / 数据中心硬件,正式买入,2019-04-05,0.01098897643976704,0.016772347142967936,-0.005783370703200896,train
VRT,06 服务器 / 数据中心硬件,正式买入,2019-05-08,-0.002967332738866846,-0.03220536919604278,0.02923803645717593,train
VRT,06 服务器 / 数据中心硬件,正式买入,2019-05-29,0.0019841724122076076,0.050778040897965004,-0.0487938684857574,train
VRT,06 服务器 / 数据中心硬件,正式买入,2019-06-28,0.003944769279950577,0.014232127739707723,-0.010287358459757145,train
VRT,06 服务器 / 数据中心硬件,正式买入,2019-07-19,0.0,-0.011946085237870663,0.011946085237870663,train
VRT,06 服务器 / 数据中心硬件,正式买入,2019-08-13,0.0,-0.0061869684980969675,0.0061869684980969675,train
VRT,06 服务器 / 数据中心硬件,正式买入,2019-09-13,-0.0009765848735702187,-0.03543785260199128,0.03446126772842106,train
VRT,06 服务器 / 数据中心硬件,正式买入,2019-10-04,0.0,0.02045180529588575,-0.02045180529588575,train
VRT,06 服务器 / 数据中心硬件,正式买入,2019-11-06,-0.003894928310066881,0.022728688798518748,-0.02662361710858563,train
VRT,06 服务器 / 数据中心硬件,正式买入,2019-12-02,0.06086948188857355,0.02916825795989353,0.03170122392868002,train
VRT,06 服务器 / 数据中心硬件,正式买入,2020-01-22,0.10008626679380139,0.011830788528580882,0.08825547826522051,train
VRT,06 服务器 / 数据中心硬件,正式买入,2020-02-13,-0.1720600072650864,-0.1026523656148216,-0.0694076416502648,train
VRT,06 服务器 / 数据中心硬件,正式买入,2020-03-25,0.08968611927044345,0.12549137858918358,-0.035805259318740124,train
VRT,06 服务器 / 数据中心硬件,正式买入,2020-05-05,0.20096156050467706,0.04503995255214566,0.1559216079525314,train
VRT,06 服务器 / 数据中心硬件,正式买入,2020-06-12,-0.013324020407292525,0.026363432354371774,-0.0396874527616643,train
VRT,06 服务器 / 数据中心硬件,正式买入,2020-07-08,-0.020245823175403133,0.015782215407506905,-0.03602803858291004,train
VRT,06 服务器 / 数据中心硬件,正式买入,2020-07-29,0.1071428571428572,0.04158470636780365,0.06555815077505356,train
VRT,06 服务器 / 数据中心硬件,正式买入,2020-08-20,0.04382710191575501,-0.012977368294610603,0.05680447021036561,train
VRT,06 服务器 / 数据中心硬件,正式买入,2020-09-28,0.08073075395797336,0.03919927588441974,0.04153147807355362,train
VRT,06 服务器 / 数据中心硬件,正式买入,2020-11-11,0.1175791909697872,0.028373551843987377,0.08920563912579982,train
VRT,06 服务器 / 数据中心硬件,正式买入,2020-12-17,-0.0627593853074605,0.02423173159222003,-0.08699111689968053,train
VRT,06 服务器 / 数据中心硬件,正式买入,2021-01-12,0.09526401306756993,0.007339543416668537,0.0879244696509014,train
VRT,06 服务器 / 数据中心硬件,正式买入,2021-03-01,-0.04080670470628445,-0.00025662402942494555,-0.0405500806768595,train
VRT,06 服务器 / 数据中心硬件,正式买入,2021-03-31,0.08999996185302739,0.049807033080384366,0.04019292877264302,train
VRT,06 服务器 / 数据中心硬件,正式买入,2021-04-22,-0.009558447475462972,-0.01663954576944726,0.007081098293984289,train
VRT,06 服务器 / 数据中心硬件,正式买入,2021-05-14,0.08751612879734005,0.014451053159765026,0.07306507563757503,train
VRT,06 服务器 / 数据中心硬件,正式买入,2021-07-06,-0.0036218898681311673,0.01868661556084228,-0.022308505428973446,train
VRT,06 服务器 / 数据中心硬件,正式买入,2021-08-12,0.0327750020351536,0.015029998565685432,0.017745003469468168,train
VRT,06 服务器 / 数据中心硬件,正式买入,2021-09-29,-0.03706760710158985,0.03726551268616629,-0.07433311978775614,train
VRT,06 服务器 / 数据中心硬件,正式买入,2021-11-19,-0.04447734899744016,0.003945436089793031,-0.04842278508723319,train
VRT,06 服务器 / 数据中心硬件,正式买入,2021-12-23,-0.043845540057389276,-0.012898442935599053,-0.030947097121790224,train
VRT,06 服务器 / 数据中心硬件,正式买入,2022-02-02,-0.419596804560611,-0.07740241264689529,-0.3421943919137157,train
VRT,06 服务器 / 数据中心硬件,正式买入,2022-03-22,-0.03427720085930175,-0.02150844767215143,-0.012768753187150317,train
VRT,06 服务器 / 数据中心硬件,正式买入,2022-04-19,-0.14613618148502927,-0.10531636306234815,-0.04081981842268112,train
VRT,06 服务器 / 数据中心硬件,正式买入,2022-05-17,0.0,0.018171979763569546,-0.018171979763569546,train
VRT,06 服务器 / 数据中心硬件,正式买入,2022-06-24,-0.1260997086585428,-0.012689658172288953,-0.11341005048625385,train
